     0.000  1.703400000000000E+01  4.069500000000000E+00  1.951700000000000E+00 -4.023100000000000E-01  3.460700000000000E+00 -2.338000000000000E+00 -3.122700000000000E+00  9.069900000000000E-01  1.489000000000000E+00 -2.933300000000000E-01 -1.013200000000000E+00 -1.201700000000000E+00 -4.805600000000000E-01 -5.404200000000000E-01  7.979800000000000E-01  1.029200000000000E+00  1.228700000000000E+00 -5.836100000000000E-01 -6.682100000000000E-01 -3.515800000000000E-01 -5.324400000000000E-01  6.470200000000000E-02  3.070400000000000E-01  3.903200000000000E-01
     1.000  1.702201990248028E+01  4.220115176905325E+00  2.022166661872818E+00 -4.270742353126623E-01  3.504231639890820E+00 -2.329296278390575E+00 -3.080504022435505E+00  8.950766647282798E-01  1.491369018430241E+00 -2.470976507111258E-01 -9.838477802951685E-01 -1.196791682263193E+00 -5.017809053842976E-01 -5.407343609760864E-01  7.942191457431546E-01  1.014239744773713E+00  1.248268919139588E+00 -5.740327708923290E-01 -6.398055452742424E-01 -3.602383346149127E-01 -5.423282858680119E-01  5.621630674115927E-02  3.021849738072615E-01  3.905332969176604E-01
     2.000  1.700960725257599E+01  4.370649702577722E+00  2.092641623169112E+00 -4.520894877113410E-01  3.547359707758706E+00 -2.320429582212486E+00 -3.038096363245381E+00  8.833027050258718E-01  1.493114703594933E+00 -2.008635433627919E-01 -9.544138353218277E-01 -1.191601603514389E+00 -5.224033533802656E-01 -5.409830974670039E-01  7.903299697461238E-01  9.989624110419121E-01  1.267410789734198E+00 -5.643595815462148E-01 -6.111479660303509E-01 -3.686446054479581E-01 -5.518421142176048E-01  4.776775794016565E-02  2.972552241825195E-01  3.906272351649718E-01
     3.000  1.699690940157858E+01  4.521090835429187E+00  2.163100664514072E+00 -4.772632948580198E-01  3.590202424841050E+00 -2.311461166004766E+00 -2.995560539821120E+00  8.716245166034833E-01  1.494444949702699E+00 -1.546410820807434E-01 -9.249359346172092E-01 -1.186226201817124E+00 -5.426213484681498E-01 -5.411911517369427E-01  7.863566142988166E-01  9.834787373125213E-01  1.286261672803362E+00 -5.546260755394888E-01 -5.823301996704329E-01 -3.768813817141716E-01 -5.611046566500957E-01  3.934704522897054E-02  2.922770594006153E-01  3.906419035993884E-01
     4.000  1.698392750369420E+01  4.671425467089472E+00  2.233536643955439E+00 -5.025926309865020E-01  3.632754543625342E+00 -2.302393349833651E+00 -2.952900912700108E+00  8.600429588496150E-01  1.495359970046906E+00 -1.084345234042923E-01 -8.954176038200736E-01 -1.180666356501122E+00 -5.624332646395065E-01 -5.413595739534951E-01  7.822995686768471E-01  9.677905156044100E-01  1.304819617718243E+00 -5.448334812295563E-01 -5.533551715055051E-01 -3.849482840739579E-01 -5.701154725452234E-01  3.095516577284560E-02  2.872509568422868E-01  3.905774423172897E-01
     5.000  1.697066306401213E+01  4.821636098124535E+00  2.303940042370638E+00 -5.280734967590646E-01  3.675009010415728E+00 -2.293229221212259E+00 -2.910123278054293E+00  8.485592078371856E-01  1.495859990586158E+00 -6.224954449493314E-02 -8.658635350135518E-01 -1.174923225581965E+00 -5.818368684301884E-01 -5.414897538758286E-01  7.781594739403800E-01  9.519000965803427E-01  1.323081977236364E+00 -5.349834318830542E-01 -5.242267554959367E-01 -3.928447718039897E-01 -5.788739384600232E-01  2.259345698467511E-02  2.821775490635435E-01  3.904340248468708E-01
     6.000  1.695711761974281E+01  4.971705270239573E+00  2.374301347956973E+00 -5.537018630091720E-01  3.716958837178515E+00 -2.283971869373918E+00 -2.867233443231914E+00  8.371744087009340E-01  1.495945295204537E+00 -1.609181472916554E-02 -8.362784235308963E-01 -1.168997979727583E+00 -6.008299943960611E-01 -5.415830896593665E-01  7.739369820176999E-01  9.358098662510862E-01  1.341046153980136E+00 -5.250775629714171E-01 -4.949488474583179E-01 -4.005703390036007E-01 -5.873794672703331E-01  1.426324641398793E-02  2.770574718512092E-01  3.902118376470141E-01
     7.000  1.694329273622110E+01  5.121615566468426E+00  2.444611058054663E+00 -5.794736753298029E-01  3.758597096343796E+00 -2.274624384059738E+00 -2.824237223876929E+00  8.258896789073952E-01  1.495616219141573E+00  3.003300490231236E-02 -8.066669662458014E-01 -1.162891800419233E+00 -6.194105381692470E-01 -5.416409864157499E-01  7.696327543882301E-01  9.195222412228790E-01  1.358709595731106E+00 -5.151175113555613E-01 -4.655253615097841E-01 -4.081245106899755E-01 -5.956315042193319E-01  5.965852355891873E-03  2.718913636876574E-01  3.899110785858949E-01
     8.000  1.692919000669782E+01  5.271349613305321E+00  2.514859680339293E+00 -6.053848546716848E-01  3.799916921714042E+00 -2.265189855059544E+00 -2.781140443179429E+00  8.147061082004896E-01  1.494873148902494E+00  7.611926245436147E-02 -7.770338609580714E-01 -1.156605879753343E+00 -6.375764566994843E-01 -5.416648559766416E-01  7.652474620268293E-01  9.030396683015309E-01  1.376069795778775E+00 -5.051049150291408E-01 -4.359602295442578E-01 -4.155068427596268E-01 -6.036295269374076E-01 -2.297416362931741E-03  2.666798656701347E-01  3.895319568952704E-01
     9.000  1.691481105211722E+01  5.420890082975397E+00  2.585037734092338E+00 -6.314312979814948E-01  3.840911509430587E+00 -2.255671371722926E+00 -2.737948931076636E+00  8.036247585443169E-01  1.493716522161487E+00  1.221613157302831E-01 -7.473838057388986E-01 -1.150141420230322E+00 -6.553257685098597E-01 -5.416561166418332E-01  7.607817853441604E-01  8.863646240697752E-01  1.393124293291119E+00 -4.950414128450746E-01 -4.062574006738584E-01 -4.227169219465461E-01 -6.113730454626425E-01 -1.052526061196488E-02  2.614236214247619E-01  3.890746931214928E-01
    10.000  1.690015752089111E+01  5.570219695695998E+00  2.655135751469351E+00 -6.576088788440386E-01  3.881574118928785E+00 -2.246072022471896E+00 -2.694668523453395E+00  7.926466640710728E-01  1.492146827658212E+00  1.681535329826791E-01 -7.177214982763168E-01 -1.143499634543249E+00 -6.726565539434463E-01 -5.416161929262296E-01  7.562364141256702E-01  8.694996144600591E-01  1.409870673677568E+00 -4.849286442428939E-01 -3.764208406680498E-01 -4.297543657751786E-01 -6.188616022569882E-01 -1.871639118265639E-02  2.561232770204651E-01  3.885395190748577E-01
